carrier,departure_time,stops,source,destination,itinerary_type,travel_date,days_before_travel,price
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-13,86,Price unavailable
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-14,87,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-14,87,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-14,87,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-14,87,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-14,87,Price unavailable
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-15,88,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-15,88,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-15,88,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-15,88,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-15,88,Price unavailable
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-16,89,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-16,89,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-16,89,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-16,89,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-17,90,271
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-17,90,300
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-17,90,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-17,90,582
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-18,91,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-18,91,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-18,91,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-18,91,582
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-19,92,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-19,92,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-19,92,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-19,92,582
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-20,93,290
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-20,93,302
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-20,93,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-20,93,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-21,94,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-21,94,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-21,94,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-21,94,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-22,95,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-22,95,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-22,95,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-22,95,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-23,96,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-23,96,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-23,96,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-23,96,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-24,97,271
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-24,97,300
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-24,97,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-24,97,582
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-25,98,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-25,98,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-25,98,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-25,98,582
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-26,99,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-26,99,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-26,99,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-26,99,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-27,100,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-27,100,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-27,100,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-27,100,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-28,101,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-28,101,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-28,101,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-28,101,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-29,102,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-29,102,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-29,102,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-29,102,582
