carrier,departure_time,stops,source,destination,itinerary_type,travel_date,days_before_travel,price
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-11,83.0,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-11,83.0,Price unavailable
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-12,84.0,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-12,84.0,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-12,84.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-12,84.0,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-12,84.0,Price unavailable
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-13,85.0,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-13,85.0,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-13,85.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-13,85.0,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-13,85.0,Price unavailable
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-14,86.0,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-14,86.0,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-14,86.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-14,86.0,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-14,86.0,Price unavailable
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-15,87.0,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-15,87.0,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-15,87.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-15,87.0,582
IndiGo,23:25,Non-stop,SIN,DEL,one-way,2020-07-15,87.0,Price unavailable
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-16,88.0,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-16,88.0,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-16,88.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-16,88.0,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-17,89.0,271
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-17,89.0,300
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-17,89.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-17,89.0,582
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-18,90.0,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-18,90.0,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-18,90.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-18,90.0,582
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-19,91.0,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-19,91.0,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-19,91.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-19,91.0,582
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-20,92.0,290
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-20,92.0,302
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-20,92.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-20,92.0,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-21,93.0,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-21,93.0,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-21,93.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-21,93.0,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-22,94.0,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-22,94.0,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-22,94.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-22,94.0,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-23,95.0,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-23,95.0,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-23,95.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-23,95.0,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-24,96.0,271
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-24,96.0,300
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-24,96.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-24,96.0,582
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-25,97.0,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-25,97.0,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-25,97.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-25,97.0,582
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-26,98.0,300
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-26,98.0,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-26,98.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-26,98.0,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-27,99.0,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-27,99.0,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-27,99.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-27,99.0,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-28,100.0,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-28,100.0,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-28,100.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-28,100.0,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-29,101.0,261
Air India,08:35,Non-stop,SIN,DEL,one-way,2020-07-29,101.0,290
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-29,101.0,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-29,101.0,582
