carrier,departure_time,stops,source,destination,itinerary_type,travel_date,days_before_travel,price
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-25,96,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-25,96,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-26,97,312
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-26,97,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-26,97,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-27,98,261
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-27,98,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-27,98,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-28,99,261
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-28,99,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-28,99,582
Vistara,09:30,Non-stop,SIN,DEL,one-way,2020-07-29,100,261
Singapore Airlines,02:35,Non-stop,SIN,DEL,one-way,2020-07-29,100,582
Singapore Airlines,16:50,Non-stop,SIN,DEL,one-way,2020-07-29,100,582
