carrier,departure_time,stops,source,destination,itinerary_type,travel_date,days_before_travel,price
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-29,70,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-29,70,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-29,70,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-30,71,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-30,71,293
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-30,71,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-30,71,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-30,71,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-01,72,168
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-01,72,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-01,72,290
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-01,72,338
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-01,72,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-01,72,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-02,73,150
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-02,73,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-02,73,293
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-02,73,400
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-02,73,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-02,73,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-03,74,150
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-03,74,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-03,74,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-03,74,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-03,74,293
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-03,74,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-03,74,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-04,75,168
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-04,75,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-04,75,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-04,75,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-04,75,303
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-04,75,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-04,75,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-05,76,150
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-05,76,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-05,76,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-05,76,303
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-05,76,330
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-05,76,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-05,76,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-06,77,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-06,77,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-06,77,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-06,77,293
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-06,77,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-06,77,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-07,78,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-07,78,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-07,78,293
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-07,78,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-07,78,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-08,79,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-08,79,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-08,79,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-08,79,293
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-08,79,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-08,79,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-09,80,150
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-09,80,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-09,80,290
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-09,80,293
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-09,80,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-09,80,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-10,81,150
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-10,81,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-10,81,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-10,81,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-10,81,293
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-10,81,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-10,81,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-11,82,168
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-11,82,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-11,82,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-11,82,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-11,82,303
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-11,82,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-11,82,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-12,83,150
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-12,83,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-12,83,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-12,83,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-12,83,303
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-12,83,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-12,83,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-13,84,150
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-13,84,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-13,84,293
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-13,84,330
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-13,84,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-13,84,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-14,85,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-14,85,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-14,85,293
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-14,85,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-14,85,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-15,86,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-15,86,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-15,86,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-15,86,293
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-15,86,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-15,86,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-16,87,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-16,87,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-16,87,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-16,87,293
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-17,88,150
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-17,88,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-17,88,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-17,88,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-17,88,293
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-18,89,168
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-18,89,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-18,89,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-18,89,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-18,89,303
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-19,90,150
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-19,90,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-19,90,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-19,90,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-19,90,303
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-20,91,150
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-20,91,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-20,91,290
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-20,91,293
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-21,92,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-21,92,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-21,92,293
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-22,93,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-22,93,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-22,93,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-22,93,293
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-23,94,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-23,94,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-23,94,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-23,94,293
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-24,95,150
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-24,95,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-24,95,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-24,95,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-24,95,293
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-25,96,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-25,96,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-25,96,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-25,96,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-25,96,303
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-26,97,168
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-26,97,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-26,97,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-26,97,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-26,97,303
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-27,98,168
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-27,98,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-27,98,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-27,98,293
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-28,99,168
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-28,99,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-28,99,293
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-29,100,168
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-29,100,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-29,100,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-29,100,293
