carrier,departure_time,stops,source,destination,itinerary_type,travel_date,days_before_travel,price
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-27,72,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-27,72,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-27,72,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-27,72,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-27,72,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-28,73,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-28,73,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-28,73,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-28,73,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-28,73,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-28,73,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-28,73,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-29,74,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-29,74,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-29,74,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-29,74,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-29,74,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-29,74,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-30,75,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-30,75,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-30,75,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-30,75,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-30,75,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-01,76,168
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-01,76,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-01,76,258
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-01,76,330
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-01,76,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-01,76,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-02,77,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-02,77,230
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-02,77,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-02,77,400
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-02,77,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-02,77,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-03,78,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-03,78,230
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-03,78,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-03,78,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-03,78,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-03,78,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-03,78,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-04,79,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-04,79,240
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-04,79,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-04,79,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-04,79,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-04,79,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-04,79,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-05,80,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-05,80,240
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-05,80,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-05,80,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-05,80,330
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-05,80,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-05,80,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-06,81,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-06,81,230
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-06,81,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-06,81,290
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-06,81,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-06,81,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-07,82,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-07,82,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-07,82,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-07,82,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-07,82,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-08,83,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-08,83,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-08,83,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-08,83,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-08,83,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-08,83,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-09,84,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-09,84,230
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-09,84,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-09,84,290
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-09,84,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-09,84,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-10,85,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-10,85,230
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-10,85,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-10,85,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-10,85,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-10,85,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-10,85,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-11,86,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-11,86,240
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-11,86,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-11,86,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-11,86,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-11,86,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-11,86,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-12,87,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-12,87,240
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-12,87,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-12,87,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-12,87,290
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-12,87,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-12,87,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-13,88,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-13,88,230
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-13,88,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-13,88,400
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-13,88,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-13,88,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-14,89,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-14,89,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-14,89,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-14,89,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-14,89,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-15,90,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-15,90,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-15,90,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-15,90,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-15,90,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-15,90,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-16,91,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-16,91,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-16,91,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-16,91,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-17,92,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-17,92,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-17,92,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-17,92,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-17,92,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-18,93,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-18,93,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-18,93,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-18,93,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-18,93,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-19,94,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-19,94,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-19,94,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-19,94,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-19,94,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-20,95,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-20,95,205
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-20,95,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-20,95,330
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-21,96,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-21,96,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-21,96,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-22,97,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-22,97,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-22,97,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-22,97,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-23,98,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-23,98,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-23,98,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-23,98,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-24,99,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-24,99,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-24,99,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-24,99,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-24,99,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-25,100,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-25,100,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-25,100,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-25,100,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-25,100,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-26,101,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-26,101,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-26,101,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-26,101,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-26,101,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-27,102,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-27,102,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-27,102,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-27,102,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-28,103,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-28,103,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-28,103,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-29,104,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-29,104,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-29,104,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-29,104,250
