carrier,departure_time,stops,source,destination,itinerary_type,travel_date,days_before_travel,price
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,1/7/20,77,168
IndiGo,11:30,Non-stop,SIN,MAA,one-way,1/7/20,77,197
IndiGo,5:30,Non-stop,SIN,MAA,one-way,1/7/20,77,197
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,1/7/20,77,250
Air India,9:00,Non-stop,SIN,MAA,one-way,1/7/20,77,258
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,1/7/20,77,330
IndiGo,5:30,Non-stop,SIN,MAA,one-way,2/7/20,78,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,2/7/20,78,150
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2/7/20,78,185
Air India,9:00,Non-stop,SIN,MAA,one-way,2/7/20,78,230
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2/7/20,78,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2/7/20,78,400
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,3/7/20,79,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,3/7/20,79,185
IndiGo,11:30,Non-stop,SIN,MAA,one-way,3/7/20,79,197
Air India,9:00,Non-stop,SIN,MAA,one-way,3/7/20,79,230
Silkair,7:40,Non-stop,SIN,MAA,one-way,3/7/20,79,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,3/7/20,79,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,3/7/20,79,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,4/7/20,80,168
IndiGo,5:30,Non-stop,SIN,MAA,one-way,4/7/20,80,197
IndiGo,11:30,Non-stop,SIN,MAA,one-way,4/7/20,80,214
Air India,9:00,Non-stop,SIN,MAA,one-way,4/7/20,80,240
Silkair,7:40,Non-stop,SIN,MAA,one-way,4/7/20,80,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,4/7/20,80,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,4/7/20,80,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,5/7/20,81,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,5/7/20,81,171
IndiGo,11:30,Non-stop,SIN,MAA,one-way,5/7/20,81,214
Air India,9:00,Non-stop,SIN,MAA,one-way,5/7/20,81,240
Silkair,7:40,Non-stop,SIN,MAA,one-way,5/7/20,81,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,5/7/20,81,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,5/7/20,81,330
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,6/7/20,82,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,6/7/20,82,159
IndiGo,11:30,Non-stop,SIN,MAA,one-way,6/7/20,82,197
Air India,9:00,Non-stop,SIN,MAA,one-way,6/7/20,82,230
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,6/7/20,82,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,6/7/20,82,290
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,7/7/20,83,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,7/7/20,83,159
IndiGo,11:30,Non-stop,SIN,MAA,one-way,7/7/20,83,185
Air India,9:00,Non-stop,SIN,MAA,one-way,7/7/20,83,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,7/7/20,83,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,8/7/20,84,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,8/7/20,84,159
IndiGo,11:30,Non-stop,SIN,MAA,one-way,8/7/20,84,185
Air India,9:00,Non-stop,SIN,MAA,one-way,8/7/20,84,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,8/7/20,84,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,8/7/20,84,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,9/7/20,85,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,9/7/20,85,159
IndiGo,11:30,Non-stop,SIN,MAA,one-way,9/7/20,85,185
Air India,9:00,Non-stop,SIN,MAA,one-way,9/7/20,85,230
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,9/7/20,85,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,9/7/20,85,290
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,10/7/20,86,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,10/7/20,86,159
IndiGo,11:30,Non-stop,SIN,MAA,one-way,10/7/20,86,185
Air India,9:00,Non-stop,SIN,MAA,one-way,10/7/20,86,230
Silkair,7:40,Non-stop,SIN,MAA,one-way,10/7/20,86,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,10/7/20,86,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,10/7/20,86,250
IndiGo,5:30,Non-stop,SIN,MAA,one-way,11/7/20,87,159
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,11/7/20,87,168
IndiGo,11:30,Non-stop,SIN,MAA,one-way,11/7/20,87,171
Air India,9:00,Non-stop,SIN,MAA,one-way,11/7/20,87,240
Silkair,7:40,Non-stop,SIN,MAA,one-way,11/7/20,87,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,11/7/20,87,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,11/7/20,87,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,12/7/20,88,150
IndiGo,5:30,Non-stop,SIN,MAA,one-way,12/7/20,88,159
IndiGo,11:30,Non-stop,SIN,MAA,one-way,12/7/20,88,171
Air India,9:00,Non-stop,SIN,MAA,one-way,12/7/20,88,240
Silkair,7:40,Non-stop,SIN,MAA,one-way,12/7/20,88,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,12/7/20,88,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,12/7/20,88,290
IndiGo,5:30,Non-stop,SIN,MAA,one-way,13/7/20,89,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,13/7/20,89,150
IndiGo,11:30,Non-stop,SIN,MAA,one-way,13/7/20,89,185
Air India,9:00,Non-stop,SIN,MAA,one-way,13/7/20,89,230
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,13/7/20,89,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,13/7/20,89,400
IndiGo,5:30,Non-stop,SIN,MAA,one-way,14/7/20,90,139
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,14/7/20,90,150
IndiGo,11:30,Non-stop,SIN,MAA,one-way,14/7/20,90,185
Air India,9:00,Non-stop,SIN,MAA,one-way,14/7/20,90,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,14/7/20,90,250
IndiGo,5:30,Non-stop,SIN,MAA,one-way,15/7/20,91,148
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,15/7/20,91,150
IndiGo,11:30,Non-stop,SIN,MAA,one-way,15/7/20,91,185
Air India,9:00,Non-stop,SIN,MAA,one-way,15/7/20,91,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,15/7/20,91,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,15/7/20,91,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,16/7/20,92,150
Air India,9:00,Non-stop,SIN,MAA,one-way,16/7/20,92,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,16/7/20,92,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,16/7/20,92,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,17/7/20,93,150
Air India,9:00,Non-stop,SIN,MAA,one-way,17/7/20,93,215
Silkair,7:40,Non-stop,SIN,MAA,one-way,17/7/20,93,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,17/7/20,93,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,17/7/20,93,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,18/7/20,94,168
Air India,9:00,Non-stop,SIN,MAA,one-way,18/7/20,94,215
Silkair,7:40,Non-stop,SIN,MAA,one-way,18/7/20,94,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,18/7/20,94,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,18/7/20,94,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,19/7/20,95,150
Air India,9:00,Non-stop,SIN,MAA,one-way,19/7/20,95,215
Silkair,7:40,Non-stop,SIN,MAA,one-way,19/7/20,95,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,19/7/20,95,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,19/7/20,95,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,20/7/20,96,150
Air India,9:00,Non-stop,SIN,MAA,one-way,20/7/20,96,205
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,20/7/20,96,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,20/7/20,96,330
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,21/7/20,97,150
Air India,9:00,Non-stop,SIN,MAA,one-way,21/7/20,97,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,21/7/20,97,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,22/7/20,98,150
Air India,9:00,Non-stop,SIN,MAA,one-way,22/7/20,98,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,22/7/20,98,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,22/7/20,98,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,23/7/20,99,150
Air India,9:00,Non-stop,SIN,MAA,one-way,23/7/20,99,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,23/7/20,99,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,23/7/20,99,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,24/7/20,100,150
Air India,9:00,Non-stop,SIN,MAA,one-way,24/7/20,100,215
Silkair,7:40,Non-stop,SIN,MAA,one-way,24/7/20,100,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,24/7/20,100,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,24/7/20,100,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,25/7/20,101,211
Air India,9:00,Non-stop,SIN,MAA,one-way,25/7/20,101,215
Silkair,7:40,Non-stop,SIN,MAA,one-way,25/7/20,101,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,25/7/20,101,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,25/7/20,101,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,26/7/20,102,168
Air India,9:00,Non-stop,SIN,MAA,one-way,26/7/20,102,215
Silkair,7:40,Non-stop,SIN,MAA,one-way,26/7/20,102,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,26/7/20,102,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,26/7/20,102,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,27/7/20,103,168
Air India,9:00,Non-stop,SIN,MAA,one-way,27/7/20,103,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,27/7/20,103,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,27/7/20,103,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,28/7/20,104,168
Air India,9:00,Non-stop,SIN,MAA,one-way,28/7/20,104,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,28/7/20,104,250
Air-India Express,0:10,Non-stop,SIN,MAA,one-way,29/7/20,105,168
Air India,9:00,Non-stop,SIN,MAA,one-way,29/7/20,105,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,29/7/20,105,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,29/7/20,105,250
