carrier,departure_time,stops,source,destination,itinerary_type,travel_date,days_before_travel,price
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-29,71,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-29,71,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-29,71,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-30,72,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-30,72,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-30,72,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-30,72,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-30,72,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-01,73,168
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-01,73,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-01,73,258
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-01,73,290
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-01,73,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-01,73,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-02,74,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-02,74,230
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-02,74,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-02,74,400
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-02,74,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-02,74,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-03,75,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-03,75,230
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-03,75,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-03,75,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-03,75,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-03,75,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-03,75,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-04,76,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-04,76,240
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-04,76,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-04,76,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-04,76,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-04,76,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-04,76,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-05,77,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-05,77,240
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-05,77,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-05,77,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-05,77,330
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-05,77,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-05,77,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-06,78,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-06,78,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-06,78,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-06,78,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-06,78,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-06,78,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-07,79,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-07,79,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-07,79,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-07,79,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-07,79,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-08,80,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-08,80,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-08,80,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-08,80,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-08,80,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-08,80,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-09,81,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-09,81,230
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-09,81,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-09,81,290
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-09,81,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-09,81,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-10,82,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-10,82,230
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-10,82,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-10,82,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-10,82,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-10,82,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-10,82,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-11,83,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-11,83,240
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-11,83,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-11,83,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-11,83,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-11,83,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-11,83,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-12,84,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-12,84,240
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-12,84,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-12,84,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-12,84,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-12,84,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-12,84,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-13,85,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-13,85,230
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-13,85,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-13,85,330
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-13,85,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-13,85,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-14,86,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-14,86,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-14,86,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-14,86,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-14,86,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-15,87,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-15,87,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-15,87,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-15,87,250
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-07-15,87,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-07-15,87,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-16,88,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-16,88,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-16,88,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-16,88,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-17,89,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-17,89,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-17,89,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-17,89,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-17,89,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-18,90,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-18,90,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-18,90,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-18,90,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-18,90,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-19,91,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-19,91,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-19,91,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-19,91,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-19,91,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-20,92,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-20,92,205
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-20,92,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-20,92,290
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-21,93,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-21,93,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-21,93,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-22,94,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-22,94,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-22,94,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-22,94,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-23,95,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-23,95,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-23,95,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-23,95,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-24,96,150
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-24,96,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-24,96,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-24,96,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-24,96,250
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-25,97,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-25,97,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-25,97,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-25,97,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-25,97,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-26,98,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-26,98,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-07-26,98,250
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-26,98,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-26,98,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-27,99,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-27,99,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-27,99,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-27,99,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-28,100,163
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-28,100,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-28,100,250
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-07-29,101,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-07-29,101,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-07-29,101,250
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-07-29,101,250
